Price,Close,High,Low,Open,Volume
Ticker,PUB.PA,PUB.PA,PUB.PA,PUB.PA,PUB.PA
Date,,,,,
2001-12-03,16.315576553344727,17.78906865178521,14.225896032512582,14.547385422024188,2997858
2001-12-10,15.002823829650879,16.679924758077178,14.734916261264255,16.444166833727063,1420294
2001-12-17,15.576147079467773,16.015515362432524,14.75099223579927,15.163569146640347,1936417
2001-12-24,15.940505981445312,16.476321308552716,15.056410896115418,15.324318559669122,443020
2001-12-31,17.16216278076172,17.601531147264577,15.779760419904045,15.940504595263345,1151089
2002-01-07,15.533284187316895,17.22646134070276,15.227869654157448,17.012134420182132,8985663
2002-01-14,15.002823829650879,15.65651792859918,15.002823829650879,15.538638966424124,3317335
2002-01-21,15.002823829650879,15.377894834186657,14.359845256728477,15.217149679962922,2687506
2002-01-28,15.479703903198242,15.565434270620255,14.847441676970934,15.002828606664957,2613310
2002-02-04,14.836724281311035,15.318957792899273,14.386639397965622,15.163570882750431,1864822
2002-02-11,15.431478500366211,15.967293740267626,14.520593205725682,14.520593205725682,3091725
2002-02-18,15.270735740661621,15.822625856397186,14.7349204515156,15.822625856397186,1969264
2002-02-25,16.615633010864258,16.8246006563022,15.270736449997973,15.270736449997973,2874677
2002-03-04,20.414560317993164,21.137912135795226,16.61563111514255,16.86210564092415,13560641
2002-03-11,19.825164794921875,20.46814352138962,19.182186068454126,20.46814352138962,4142385
2002-03-18,20.23238182067871,20.596736334027533,19.87874385701343,19.921610055747575,2849253
2002-03-25,20.591379165649414,21.111120585582494,19.921610137477035,20.307397751775643,1673289
2002-04-01,19.61083984375,21.379032030360815,19.61083984375,20.591382857924113,2666384
2002-04-08,20.200233459472656,20.484214861551482,19.18218376134539,20.03948930818224,2295956
2002-04-15,20.414560317993164,20.7253341457836,19.943044367099578,20.602096882892802,1919692
2002-04-22,18.887489318847656,20.64496284820377,18.38918092649212,20.25381792460796,3788426
2002-04-29,17.46757698059082,18.973218624791848,17.44078662589129,18.973218624791848,2389110
2002-05-06,17.681903839111328,18.217719106963187,17.119298216661484,17.4139962051854,1927982
2002-05-13,18.00339126586914,18.619579610124298,17.237175308323167,17.628322232642105,2558777
2002-05-20,17.226463317871094,18.040900803791395,16.88354081887104,18.003393894991376,2521265
2002-05-27,17.392562866210938,17.39792216344111,16.669213082086277,17.146088336921217,1932896
2002-06-03,16.29414176940918,17.5157998927355,16.261993140370723,17.397921926923317,1797673
2002-06-10,15.051055908203125,17.29612188340146,14.440226628896932,16.449534544495567,4314556
2002-06-17,14.96532154083252,15.752969666460226,14.424147963446982,15.15821537649097,2900465
2002-06-24,14.976037979125977,15.211795974277603,13.132833068928955,15.00282833521566,4260718
2002-07-01,14.58488941192627,15.051049086745834,13.025667257853497,15.040332537442767,3523120
2002-07-08,13.193811416625977,15.20908211239233,13.085753581197627,14.4796942995407,3315507
2002-07-15,12.858833312988281,13.863767706991279,12.151057459515723,13.101962934284465,3295084
2002-07-22,11.40005874633789,12.853431426978622,10.265455557557317,12.707553653310564,5029448
2002-07-29,11.200152397155762,13.042531500323525,11.086692590050372,11.400059096528631,3699881
2002-08-05,11.383851051330566,11.383851051330565,10.157398869464531,11.346031112504782,3602716
2002-08-12,10.627449035644531,11.605368557974838,10.108772798980723,11.605368557974838,2785595
2002-08-19,12.377978324890137,12.761582731086024,10.42754141500865,10.42754141500865,3116476
2002-08-26,12.167265892028809,12.631912103109556,11.85930240604626,12.626510138895716,2544904
2002-09-02,11.319015502929688,12.286128905600554,10.638253612474875,12.053805280622019,3048289
2002-09-09,11.5081148147583,12.42120030206191,10.778728054363372,11.04887160429212,3173233
2002-09-16,10.373514175415039,11.62698025692019,9.881852928454244,11.427073548681314,3661984
2002-09-23,10.811145782470703,10.816548777526322,9.022795639697968,10.249246662877468,4549032
2002-09-30,9.860241889953613,10.573420864508778,9.757587028308217,10.573420864508778,3150273
2002-10-07,10.605836868286133,10.80574357790441,9.184882041218748,9.779198144106694,3685072
2002-10-14,12.739970207214355,12.739970207214354,10.389721036705229,10.486972882873536,4484580
2002-10-21,12.205085754394531,13.426134732355434,11.681007634818286,12.588689103354122,4587260
2002-10-28,12.486034393310547,12.96688955106412,11.886315421808778,12.372573573870524,3572293
2002-11-04,11.94034481048584,13.328882457063191,11.886315895765556,12.480631896657,3655267
2002-11-11,11.724235534667969,11.983573207103573,10.85977559603299,11.886321322311145,4699202
2002-11-18,12.956086158752441,13.237035735982857,11.421670505282945,11.983569659743775,3943669
2002-11-25,13.825950622558594,14.263583000582853,12.129449010316398,13.134382580945582,4247761
2002-12-02,12.513050079345703,14.479694939084258,12.15646064940445,14.047465639311808,3571904
2002-12-09,11.762051582336426,12.480633455473471,11.491908005510231,12.426604534005039,2890769
2002-12-16,10.994840621948242,12.091622569011118,10.735503110077621,11.61617046391498,3217547
2002-12-23,10.730104446411133,11.18394579058367,10.541003714586562,10.994845058759099,588173
2002-12-30,12.134848594665527,12.13484859466553,10.3843183955592,10.80574273313729,1467258
2003-01-06,11.767455101013184,12.259116350267263,11.259584865442724,12.15646149796221,2735838
2003-01-13,10.708492279052734,12.097030236315154,10.708492279052734,12.097030236315154,2980938
2003-01-20,10.254651069641113,10.913802129945758,9.995313454365226,10.697686420033108,2604518
2003-01-27,10.378914833068848,10.50318165089781,9.898059637499848,10.25464904575576,2980742
2003-02-03,10.087160110473633,10.740907001139155,9.725167715401927,10.32488672095012,3144381
2003-02-10,9.17407512664795,10.276261355270993,9.12544920300188,10.10336964031426,3484477
2003-02-17,9.417205810546875,9.898061075999259,9.12545023565485,9.422608806065174,2621746
2003-02-24,9.033598899841309,9.503649076092366,8.450089455572613,9.503649076092366,3077316
2003-03-03,8.02326488494873,9.211896070912529,7.628854972869296,8.952558470031265,4168493
2003-03-10,9.206493377685547,9.292939237808008,7.4721711191323035,8.104307115350261,5614067
2003-03-17,9.730569839477539,10.389719665787538,8.849901375837934,8.914736274900509,4816201
2003-03-24,8.903931617736816,9.6603333904616,8.552745190812729,9.6603333904616,3124373
2003-03-31,9.022797584533691,9.292941212447682,8.223172177974083,8.698625024933675,4007162
2003-04-07,9.16326904296875,9.995311700819755,8.709428811114263,9.698154197596338,4624639
2003-04-14,9.968297958374023,10.16280062437769,9.087629359591165,9.292939046032043,2354560
2003-04-21,10.438346862792969,10.854368187306747,9.881851795692402,9.968297651368527,2446254
2003-04-28,10.330291748046875,11.102901580703469,10.168204969256804,10.42754257870165,3394962
2003-05-05,10.935415267944336,11.69722030912778,10.535602773533729,10.535602773533729,4430812
2003-05-12,12.858833312988281,12.907459237247519,10.757116701954756,10.940814409041668,5644295
2003-05-19,12.232099533081055,12.750775681508145,11.205554255994842,12.750775681508145,5050753
2003-05-26,12.021390914916992,12.691346959097624,11.670204420134999,12.264520581582433,4359381
2003-06-02,13.469359397888184,13.544999272399869,12.172670387817558,12.172670387817558,3792745
2003-06-09,13.123574256896973,13.485565627449702,12.394186460055362,13.334285897789666,5811351
2003-06-16,12.880446434020996,13.561208403445939,12.437411111978415,12.99390624700048,5297123
2003-06-23,12.637314796447754,12.880444400907013,11.918733002787539,12.815609496212595,2598234
2003-06-30,12.58885669708252,12.927325990141595,12.092071877535698,12.774468722106054,3786980
2003-07-07,12.45783805847168,13.238500304908323,12.239471251384,12.719878226976896,11680901
2003-07-14,12.741717338562012,12.88365604476234,12.50151329412644,12.61069723466676,4142414
2003-07-21,12.637992858886719,12.829064236619331,12.31044207438156,12.829064236619331,2011022
2003-07-28,12.790848731994629,12.88911406042946,12.44692008247272,12.77447083017045,4947086
2003-08-04,12.850903511047363,12.971005033496768,12.457842089839474,12.82906630264452,3131153
2003-08-11,13.882682800292969,13.92089686036768,12.829061812495706,12.856357272190488,6623681
2003-08-18,14.472271919250488,14.592373385015314,13.73528314357948,13.92089516237825,3627897
2003-08-25,14.565082550048828,14.794367996535925,13.920899579382448,14.417684539895284,4063159
2003-09-01,15.291152000427246,16.022681662918618,14.630591167317048,14.636050468231781,5912093
