Price,Close,High,Low,Open,Volume
Ticker,ACA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA
Date,,,,,
2003-08-04,-42.83860778808594,-43.76936548657668,-39.99861253091934,-40.14180521681596,31917243
2003-08-11,-44.62852096557617,-44.81944629077007,-42.31356646306772,-43.3159178701324,17015924
2003-08-18,-43.0772590637207,-44.628514666586454,-42.67154214992733,-44.628514666586454,14786799
2003-08-25,-41.28734588623047,-42.83860422107876,-41.04869055624757,-42.719277866127875,13357068
2003-09-01,-41.478275299072266,-42.24197138248926,-40.81003926102135,-41.64533430858499,17676524
2003-09-08,-40.38045120239258,-42.81473693639495,-40.21339484346856,-41.28734242840774,25020075
2003-09-15,-41.33507537841797,-42.40902303963999,-40.308857734552966,-40.571379380219255,21504498
2003-09-22,-40.59524917602539,-41.478274223371635,-40.09407478056609,-41.09642357148469,19574828
2003-09-29,-40.499778747558594,-41.04868567929609,-39.13944326626798,-40.90549302233515,19264353
2003-10-06,-42.218109130859375,-42.265841778225145,-39.99861701071847,-40.26113609090366,18089003
2003-10-13,-42.83860778808594,-43.88868923138207,-41.81239004571835,-42.241970723489565,22957021
2003-10-20,-42.194244384765625,-45.46381798502928,-41.71693102330906,-42.83861152754844,30504889
2003-10-27,-43.93587112426758,-44.20039983734226,-41.843685911656095,-42.08416751266287,35936260
2003-11-03,-43.98394775390625,-45.06611452554746,-43.478942882001164,-44.056094301413715,26901246
2003-11-10,-44.17634963989258,-44.53707201620904,-43.3346693353177,-43.767533042799336,14791740
2003-11-17,-43.23847198486328,-43.863723002727234,-41.84367943880263,-43.551094873713716,28089420
2003-11-24,-43.76752853393555,-43.76752853393555,-42.30059468948437,-43.046083855624765,49372890
2003-12-01,-44.05610275268555,-44.60920717575143,-43.166323110270156,-43.887767763092185,22574842
2003-12-08,-44.75349426269531,-45.37874516278306,-43.310605151648765,-43.35870459944757,21775729
2003-12-15,-45.571136474609375,-45.571136474609375,-43.695383393972584,-45.09017334006202,25661951
2003-12-22,-44.96992874145508,-45.691373382073216,-44.63325876796345,-44.96992874145508,4991613
2003-12-29,-45.95589828491211,-46.12423849808155,-44.48896201674504,-44.633255125222355,5433770
2004-01-05,-46.79757308959961,-46.98995512396682,-45.3306371518448,-45.97993503309593,13528773
2004-01-12,-46.941864013671875,-47.47092119318921,-45.5951687238593,-46.3647073922775,21531495
2004-01-19,-47.75950622558594,-48.889767348435015,-45.85970628379653,-46.89377374423744,21311337
2004-01-26,-47.20640563964844,-48.336661613380734,-46.893777521679354,-47.783557180263834,13374366
2004-02-02,-48.3126106262207,-48.43285139422033,-46.22042859925465,-47.42283103908845,14890519
2004-02-09,-49.515018463134766,-50.38075094744317,-48.312610779327954,-48.312610779327954,19152481
2004-02-16,-49.226436614990234,-50.47693311496143,-49.178337169500914,-49.51501232727883,12821931
2004-02-23,-49.779541015625,-50.02002252296641,-48.40879851984373,-49.29857800094219,27498440
2004-03-01,-48.07211685180664,-49.731440075796044,-47.158290391753,-49.683340636744084,20802934
2004-03-08,-51.703399658203125,-53.62724691673561,-47.90379935754033,-48.57714458798594,37346275
2004-03-15,-51.030052185058594,-52.184360489447855,-49.4428749914216,-51.53505715557626,18101122
2004-03-22,-50.42885208129883,-50.98195654767931,-49.298590799429974,-50.500998648296076,18459424
2004-03-29,-50.7174186706543,-52.160302587443404,-49.899785673844995,-50.30860217224964,20368166
2004-04-05,-52.23245620727539,-52.953900883346904,-50.693378423786534,-50.813619203131786,13850934
2004-04-12,-49.779541015625,-52.95388957630498,-48.480945068110884,-52.23244505428077,18167031
2004-04-19,-51.0781364440918,-52.16029797596954,-49.46691769750389,-49.99597491221405,21606732
