Price,Close,High,Low,Open,Volume
Ticker,BN.PA,BN.PA,BN.PA,BN.PA,BN.PA
Date,,,,,
1989-12-04,2.2750043869018555,2.2886505180439634,2.2516111183045724,2.2516111183045724,3280883
1989-12-11,2.1931283473968506,2.3022974251045,2.187279855335835,2.245763388897003,5869545
1989-12-18,2.2594094276428223,2.2711062387844945,2.169734973637155,2.2223701903218567,4299754
1989-12-25,2.3022971153259277,2.321791392715159,2.2516114046181848,2.259409046221437,2800842
1990-01-01,2.3022971153259277,2.3022971153259277,2.3022971153259277,2.3022971153259277,0
1990-01-08,2.3022971153259277,2.3022971153259277,2.3022971153259277,2.3022971153259277,0
1990-01-15,2.3022971153259277,2.3022971153259277,2.3022971153259277,2.3022971153259277,0
1990-01-22,2.3022971153259277,2.3022971153259277,2.3022971153259277,2.3022971153259277,0
1990-01-29,2.3022971153259277,2.3022971153259277,2.3022971153259277,2.3022971153259277,0
1990-02-05,2.3022971153259277,2.3022971153259277,2.3022971153259277,2.3022971153259277,0
1990-02-12,2.3022971153259277,2.3022971153259277,2.3022971153259277,2.3022971153259277,0
1990-02-19,2.30814528465271,2.321791417676762,2.239914792913552,2.3022971400779473,2954272
1990-02-26,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-03-05,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-03-12,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-03-19,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-03-26,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-04-02,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-04-09,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-04-16,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-04-23,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-04-30,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-05-07,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-05-14,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-05-21,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-05-28,2.30814528465271,2.30814528465271,2.30814528465271,2.30814528465271,0
1990-06-04,2.8500912189483643,2.8637373492632774,2.3081448264213535,2.3081448264213535,758250
1990-06-11,3.15669584274292,3.15669584274292,3.15669584274292,3.15669584274292,0
1990-06-18,3.15669584274292,3.15669584274292,3.15669584274292,3.15669584274292,0
1990-06-25,3.15669584274292,3.15669584274292,3.15669584274292,3.15669584274292,0
1990-07-02,3.15669584274292,3.15669584274292,3.15669584274292,3.15669584274292,0
1990-07-09,3.15669584274292,3.15669584274292,3.15669584274292,3.15669584274292,0
1990-07-16,3.15669584274292,3.15669584274292,3.15669584274292,3.15669584274292,0
1990-07-23,3.15669584274292,3.15669584274292,3.15669584274292,3.15669584274292,0
1990-07-30,2.6859993934631348,3.178288597268414,2.6838401747000575,3.1566969857365654,4201889
1990-08-06,2.9299845695495605,2.9537353981660868,2.685999203651705,2.685999203651705,1225328
1990-08-13,2.8069121837615967,2.904074716924133,2.5629268176479383,2.599632573893959,6505925
1990-08-20,2.7442963123321533,2.785320504787447,2.6967948482659185,2.765888113855754,1677167
1990-08-27,2.647134304046631,2.9645311913905066,2.6320201574096385,2.9321438714776416,5099077
1990-09-03,2.6104273796081543,2.6471333151858416,2.5348566746533177,2.5737216360633615,5373126
1990-09-10,2.5499720573425293,2.696795091959638,2.515425325409346,2.653611677043159,4423285
1990-09-17,2.5715630054473877,2.5996322680069404,2.5154248643941584,2.5715630054473877,1109090
1990-09-24,2.392352819442749,2.426899354988523,2.3318960461799825,2.347010383520386,2723232
1990-10-01,2.493833065032959,2.549971393799818,2.407466641739851,2.476559703561168,4035365
1990-10-08,2.5154247283935547,2.5499714521273513,2.439854010267034,2.519742972843815,3316172
1990-10-15,2.5672452449798584,2.5672452449798584,2.513266124108556,2.534857542017525,4738874
1990-10-22,2.729182004928589,2.729182004928589,2.4873557027113895,2.502469654567033,4899727
1990-10-29,2.7442963123321533,2.785320504787447,2.7054313384358113,2.7162274312305676,3403388
